cleaned_tweet,class
elise_palmer im assuming mickey bubbles,2
elise_palmer sounds like gypos used time lived,2
elise_palmer youre cheating mickey bubbles,2
elliottgianaris gook,2
emilysteers wasp eggs,2
emmysetter dayum saterlyt shoz un bayg houl,2
ennuitimes clever monkey,2
eonline kimkardashian kanyewest mr mrs trash,2
erinscafe bu hate playa yankees hate yankees payroll hate dodgers,2
erinscafe hate cowboys yankees,2
eruditetina orgleader hey revjjackson dont u get involved black black situations cause hate whitey b honest mikebrown,2
fairflattaxnow morning_joe joenbc hey teabagger law made felony keep collect records get facts straight,2
fairflattaxnow discredited per government study good factual pay bills moocher teabaggers republicans,2
fangsbites huge yankee fanenjoy httptcotkmlty,2
fawfulfan bigkahuna alfranken birds feather go away,2
fennecuskitsune youve got sole,2
foreverschmoked vertical nip barsi already horizontal ones think itll look hella cute,2
forgivemehera also put touch nedchuck mix,2
frankthetank jim_mccloskey fran hillbilly virginia mountain man pres white anglosaxon beliefs frankensteinmd kikme,2
fredabrahams brown_moses saw actual tweet scanning jihadi accounts put screen shot aid workers r spies,2
gabby_moscato huntermoore would make great baby bird pic bruh,2
geokthree literally told black_sins face trash shop hooping,2
gerfingerpoken job us prez protect us throw trashebola er cost daniel money amp lives dog,2
gifs httptcojpwlaercu via teapot,2
gln capotej think guinea pig okay,2
goldietaylor thegrio puppets like intentionally forever cripple peoples ability unify eco political consensus,2
goldiethegamma cloprestiwfan im referring second put vick slot play trash,2
goldnsilvercoin worst terrorists republican teabaggers,2
goldnsilvercoin guys company best year everunder obamaconservative teabaggers scum,2
greekkid tarasetmayer thewilldunne yes true reagan firstike wouldnt president supreme allied commander,2
gregorious dont understand theres trash cansdumpsters everywhere theres wait till go somewhere one,2
grinand btw happy birthday charlie get better soon,2
grinand httpwwwyoutubecomwatchvlrtkaqjucg stay safe charlie,2
gundeathjournal ackdoc nra lax gun laws ur retarded theres murder bcuz one defend crooks guns,2
hardball milbank chris stop angry bird spitting n dana go hail ur racial tendicies u didnt infor carter rt n u never talk abt,2
hardball hardball_chris jimmy want talk trash wouldve shouldve couldve chris stop talking spitting,2
haylebopp diaval gets pass virtue mostly bird,2
haylebopp last year explain queer theory acceptable academic term,2
hayyllss merry christmas hun,2
heavensenttynae nd kno much love clams lol,2
heavensenttynae kno love stuffed clams bai,2
holmes yellow cake amp chocolate frosting,2
hotzgeor kept border open disease central america lowest workforce part since carter yep real boon ncthomtillis,2
hxhsharingan make animal cracker taco,2
istandy chunky,2
istricer hairy like monkey p,2
iamkrause aint never orderin colored pizza stow,2
icpchad unseeingeyes monkey look like,2
idkconstancio im trash,2
idochips honky tonk badonka ankh,2
ilovemytroops senatortimscott see feel betrayed racism comes shocked didnt call uncle tom bitter loser,2
imdevincarlson trash,2
imgooby youre funny trash,2
imjoshdean thats hoser eh httptcoqulrtowmlb,2
inthekcmix last planet apes kids minute,2
intrepidokie nice lie teabagger want see doesnt make real like reagan conservative another huge lie,2
iowahawkblog also recommend pack shiner bock hours brisket duty pit feeding oak coals,2
izziorizzi im trash talker brah im polite diplomatic court,2
jaaaaaade__ cant see im flipping bird,2
jacobkesler ki_kibaby __adamdavis pick sc take us nip cr,2
jacquebland weird see local yokel journalist get worked enough take pointed side though thought impartial,2
jasonjwilde th incompletion slants looked like better options shame theres youth amp lack trust going,2
jazqui thats im partially glad say hi ho kermit frog slip kermit voice well,2
jeffgill hey teabagger bohner said got wanted sequester sound like moron everyone knows lying,2
jermhudson lanele way im dude fat diet twinkies devil breakfast tacos miss breakfast tacos,2
jesseleesoffer totally smells like brownies every day walk work,2
jessespector bird hats gt every hat,2
jessespector bird hat hats hats beat,2
jessicacassell find new hillbilly spiritweek,2
jessitron bsilverstrim fact start forprofit university would sole requirement graduation,2
jesslaw ha im actually going see yankee game weird sounds uncles house nj hour away,2
jesstoth could get matching burner phones ghetto fab months,2
joeysulipeck myfoxmemphis minute red n yellow rent signs go reg ppl start selling n move,2
jonsweethearts argie,2
jordan_luree natalieschroyer nat def shiner,2
josephljenkins heard hillbilly grumblings bugs worse recent years mic shutdown,2
joshbuddy blue cheese crackers intrigues repulses time,2
jrlikeswhisky zwithr stegosaurus hissed like snake pterodactyl sounded like crowtrex like cross parrot elephant,2
jsimsromance guy maine coon total cuddle bum every one ive ever met super friendly,2
juniorshabidoo also nack autocorrect changed im putting phone trash going sleep,2
justinhall god bless whitey sleepin tomorrow,2
k_tempsss lol one flavor think yellow idk yea bomb,2
kamkamluvsblk yeah one called race traitor lol,2
karmendanielle_ aka wanna keep warm shoulda introduced coons,2
karmendanielle_ let coons great dream,2
kate_beckwith dont judge monkey,2
kathleen_herne stink shut hole amp perform tricks like good trained monkey,2
kayliefarmer hey theres need foul language kike,2
kaylonnnnn call trash,2
kayt poor coonsnow stopped herenow wind would might nice outwell winter,2
kboydee like worst lyrics post beautiful dont know theyre talking trash,2
keishagreyxxx thats beauty brownies always daydream id hit powerball lol nerdy fun,2
keno_ isnt law clam chowder must served im bread bowls haha,2
kenzieblake pretty easy actually im cashier right im eating animal crackers lolol,2
kfocht nope got lucky washing slopes gonna make little rough combining feeling fortunate today,2
khamillkilroy shy glizzy,2
kilmeade foxandfriends dont mean crowd crows,2
kincade mistaturk lmaooo call phone want birds migos voice,2
ksecus give tankees mean yankees maybe next year,2
kuczaaak tyg kris griff ghetto know anything sperrys vans,2
lauramartyy wait n nick mick,2
lcl slopes arent us bro hahaha,2
lcl youve talking trash since,2
leprechaun_ie strong force leprechauns,2
litigiousmind skipped running eating chips brownies,2
littlelouie eh take hoser,2
lloyd jjauthor petermickley approximately one crash wasnt supposed many members seal team one bird,2
longbongchris mk hun textith,2
louiev_ lol getting thisearly bird catches worm,2
louisck video made porn actress sexy capri anderson kissing video charlie sheen httptcovthr via youtube,2
luchadora slavery prohibition letting women vote segregation jim crow laws etc etc day lol,2
mafenske didnt mock anything asked believed noahs arc said mocking religion opinion thats,2
mallenokc royceyoung extra yellow,2
mandaxll yellow even better,2
mark_mac sheppast rianscalia groves trash imo,2
mayarsharkawi fake pics httptcojtwuucysr get tl u r dismissed muzzie darknight jewjitsugrl begbie_ efilnikcufecin,2
mayormcginn usmayors senfeinstein white people need weapons defend subhuman trash sort unleashes us,2
mdsaab lmaoo abo crusty hands,2
megalexatron trash us another conference say goodbye,2
megann_ make brownies,2
megynkelly dont understand need multiple autopsies guess theyre going keep slant officer,2
mesmart someone recently told local yokel going use twitter account damage yeah,2
mfsasso jim crow laws segregation lynching laws anti womans suffrage laws amazing everyone doesnt want bring,2
michelle_westt birds feather,2
michigannews coaches dont put positions successful offensive struggles put gardner program trash,2
michigannews wow thats great language coming hs coach sure role model youre trash like account,2
mickeyhart lookin good mick,2
mightyfar need stop picking ufcs trash though build fighters,2
mimi_sanabria really right bed put dam yellow starburst throws window,2
miquelpaniscus arcusgreatapes graspunep person actually holding ape paris sister,2
mis_sarahd basedpapi tranny,2
mobilesuitwaifu helmets destiny trash wish could rock invisible bubble instead hunters look like robocop,2
moneypulatief globalriot nee dat na langdurig gepest wordenzoals ik al zeiin kiem smorenis ook vb voor kind hoe je moet optreden,2
monicawarren pumprules bravoquality trash,2
monkbent whats comeatmebro bird stressful,2
mr_republicann chik fil hipotle trash taco bell give runs,2
mrfoolycooly dont think celestial dragon killed,2
mtmcly need monkey bars tricycle,2
neemjemoeder svenstweet harry_dillema wltrrr steek morele vinger maar j neus zelfde soort types bij nato stenigt vrouwen bosjes,2
nhatty_iceers thank jackass zebras,2
npratc explains theyre waving trash bags around heads,2
nytimes seems dont come trash nobody outside hollywood knows ppl pay seeha guess hw dont,2
obamacre dont like peaceful thats boring like fighting come ghetto u remember p impossible,2
ofhdirector everybody look birdkilling wind mill lover,2
oliver_______ youre making clams betting hope living,2
oliviagobert lmao yes kind like ghetto yet amp says u feel,2
operationsafe galtsgirl lived attest trust muzzie nation million light years,2
orchetect mad libs cool uh twinkie long dj pon cameo magic crystal tree tngseasonfinale,2
osnapitzthorne acaciabrinley trash,2
panchoftf red yellow,2
paolo likecharlie chanstyle never saw either hmmmakes think cockneys killzone series,2
patrickkimmis white remember dad running rotary hoe corn freeze knock dead leaves turn brown,2
pauijac parental unit trash,2
pcrossvol theres always onethey never realize worst unsolicited unaffiliated trash talker,2
petehelm yeah sting already proven draw apples oranges signs people sole purpose burying,2
peteyhoti funky monkey,2
phalaenadispar day feel bout colored folk,2
politicsofamy whoa easy amy dont slag canucks much generalization,2
pontotoc arent best story httptcohsnifmuek time visit yellow friends ccincinnati,2
pragathiguru im viswa moulie wanna ur friend please shall,2
prtini yes yankees stalking weird people many things prchat,2
pubsubs adessences tzanchan btw genocide isnt war people gaza combatants people warsaw ghetto,2
rachaelkbrown billybutlerkc oreo unexplainable,2
rachel_gautreau babyydrey hey rachel g name isint kenneth ok lets get straight best backing go ghetto,2
ramaxe dubya hates todays teabagger movement,2
rasheedibrahim_ gets cold yall gonna trash lol,2
rashidgill ill see guys later gotta go bake blood crackers razahussain,2
ravenalegria prattprattpratt impressed anybody could chug smirnoff ice quickly,2
rbigwood gameofarmsamc course win lose always exciting matches spilt blood arent trash talker,2
rbigwood hollywood underwood took shirt started screaming dark hah like horror movie nips,2
regankelly go gulls first grade cracker physical,2
rem slicknet netmag right link would trash bin gotcha,2
richarddeitsch yeahbut cripple getting clean helped call outwouldnt fair either way,2
rochaaxx yellow,2
ronniecaine bout trash huh,2
ryancommakerry dianaaaxo jennaamendolare guys number yankees looks like uncle stevie lmao im dying,2
ryanhoover like never gave camera bird,2
samzbikowski chug ranch,2
sandcowboy hey hillbilly jim greg hammer valentine pffttt,2
santagati thats bc deleted visionary saw subtweet next time tho love jail bird dresses,2
savannahx___ negative slopes aka chart grades math,2
schola_gomes oh ill make brownies alright,2
seanphathaway wasnt bad though drawing conclusions white america based person poll slippery slope,2
